CsiNumber,Symbol,Name,Exchange,IsActive,StartDate,EndDate,Sector,Industry,ConversionFactor,SwitchCfDate,PreSwitchCf,LastVolume,Type,ChildExchange,Currency
56400,IAU,"Ishares Gold Trs",AMEX,1,2005-01-28,2015-09-17,,,2,,,2104700,Exchange-Traded Fund,NYSE ARCA,USD
56409,PBW,"POWERSHARES WILDERHILL CLEAN E",NYSE,1,2005-03-03,2015-09-17,,,2,,,52100,Exchange-Traded Fund,NYSE ARCA,USD
56410,PXMG,"Pwsh Mdcp Pur Gw",NYSE,1,2005-03-03,2015-09-17,,,2,,,2300,Exchange-Traded Fund,NYSE ARCA,USD
56411,PWV,"POWERSHARES DYNAMIC LARGE CAP",NYSE,1,2005-03-03,2015-09-17,,,2,,,144000,Exchange-Traded Fund,NYSE ARCA,USD
56412,PXMV,"Pwsh Mdcp Pur Vl",NYSE,1,2005-03-03,2015-09-17,,,2,,,1200,Exchange-Traded Fund,NYSE ARCA,USD
56413,PXSG,"Pwsh 2000Pur Grw",NYSE,1,2005-03-03,2015-09-17,,,2,,,2400,Exchange-Traded Fund,NYSE ARCA,USD
56414,PWB,"POWERSHARES DYNAMIC LARGE CAP",NYSE,1,2005-03-03,2015-09-17,,,2,,,51900,Exchange-Traded Fund,NYSE ARCA,USD
56415,PXSV,"Pwsh 2000 Pur Vl",NYSE,1,2005-03-03,2015-09-17,,,2,,,5600,Exchange-Traded Fund,NYSE ARCA,USD
56416,VGK,"Vanguard MSCI European",AMEX,1,2005-03-10,2015-09-17,,,2,,,5542500,Exchange-Traded Fund,NYSE ARCA,USD
56417,VWO,"Vngrd Ftse Em Mk",AMEX,1,2005-03-10,2015-09-17,,,2,,,35484800,Exchange-Traded Fund,NYSE ARCA,USD
56418,VPL,"Vanguard MSCI Pacific",AMEX,1,2005-03-10,2015-09-17,,,2,,,653100,Exchange-Traded Fund,NYSE ARCA,USD
56429,XLG,"Russell Top 50",AMEX,1,2005-05-10,2015-09-17,,,2,,,33600,Exchange-Traded Fund,NYSE ARCA,USD
56438,PSJ,"Powershares Dynamic Sftw",NYSE,1,2005-06-23,2015-09-17,,,2,,,1800,Exchange-Traded Fund,NYSE ARCA,USD
56439,PSI,"Powershares Semiconductor",NYSE,1,2005-06-23,2015-09-17,,,2,,,16900,Exchange-Traded Fund,NYSE ARCA,USD
56440,PBJ,"Powershares Food & Bev",NYSE,1,2005-06-23,2015-09-17,,,2,,,28700,Exchange-Traded Fund,NYSE ARCA,USD
56441,PEJ,"Powershares Leisure & Entmnt",NYSE,1,2005-06-23,2015-09-17,,,2,,,18600,Exchange-Traded Fund,NYSE ARCA,USD
56442,PBS,"Powershares Media Portfolio",NYSE,1,2005-06-23,2015-09-17,,,2,,,73800,Exchange-Traded Fund,NYSE ARCA,USD
56443,PXQ,"Powershares Networking Port",NYSE,1,2005-06-23,2015-09-17,,,2,,,300,Exchange-Traded Fund,NYSE ARCA,USD
56444,PJP,"Powershares Pharm",NYSE,1,2005-06-23,2015-09-17,,,2,,,154300,Exchange-Traded Fund,NYSE ARCA,USD
56445,PBE,"Powershares Biotech & Genome",NYSE,1,2005-06-23,2015-09-17,,,2,,,28200,Exchange-Traded Fund,NYSE ARCA,USD
56459,PZI,"POWERSHARES ZACKS MICRO CAP PO",NYSE,1,2005-08-18,2015-09-17,,,2,,,2600,Exchange-Traded Fund,NYSE ARCA,USD
56462,PFM,"Pwshrs Div Achvrs Prt",NYSE,1,2005-09-15,2015-09-17,,,2,,,18700,Exchange-Traded Fund,NYSE ARCA,USD
56463,PID,"Pwshrs Intl Div Prt",NYSE,1,2005-09-15,2015-09-17,,,2,,,645000,Exchange-Traded Fund,NYSE ARCA,USD
56466,FDM,"FIRST TRUST DOW JONES SELECT",NYSE,1,2005-09-30,2015-09-17,,,2,,,7500,Exchange-Traded Fund,NYSE ARCA,USD
56469,PXE,"POWERSHARES DYNAMIC ENERGY EXP",NYSE,1,2005-10-26,2015-09-17,,,2,,,13800,Exchange-Traded Fund,NYSE ARCA,USD
56470,PXJ,"POWERSHARES DYNAMIC OIL SERVIC",NYSE,1,2005-10-26,2015-09-17,,,2,,,20700,Exchange-Traded Fund,NYSE ARCA,USD
56471,PMR,"POWERSHARES DYNAMIC RETAIL POR",NYSE,1,2005-10-26,2015-09-17,,,2,,,1600,Exchange-Traded Fund,NYSE ARCA,USD
56473,PKB,"POWERSHARES DYNAMIC BUILDING",NYSE,1,2005-10-26,2015-09-17,,,2,,,49200,Exchange-Traded Fund,NYSE ARCA,USD
56475,PPA,"POWERSHARES AEROSPACE & DEFENSE",NYSE,1,2005-10-26,2015-09-17,,,2,,,25400,Exchange-Traded Fund,NYSE ARCA,USD
56476,PUI,"Pwrshr Dwa Utlt",NYSE,1,2005-10-26,2015-09-17,,,2,,,1200,Exchange-Traded Fund,NYSE ARCA,USD
56480,ONEK,"Spdr Russell Ecl",NYSE,1,2005-11-15,2015-09-17,,,2,,,24500,Exchange-Traded Fund,NYSE ARCA,USD
56481,RSCO,"Spdr Russell Ecl",NYSE,1,2005-11-15,2015-09-17,,,2,,,1900,Exchange-Traded Fund,NYSE ARCA,USD
56482,MDYV,"Spdr S&P400 Mcv",NYSE,1,2005-11-15,2015-09-17,,,2,,,6000,Exchange-Traded Fund,NYSE ARCA,USD
56483,MDYG,"Spdr S&P400 Mcg",NYSE,1,2005-11-15,2015-09-17,,,2,,,142800,Exchange-Traded Fund,NYSE ARCA,USD
56484,SLY,"Spdr S&P600 Sc",NYSE,1,2005-11-15,2015-09-17,,,2,,,6500,Exchange-Traded Fund,NYSE ARCA,USD
56485,KBE,"SPDR S&P BNK",NYSE,1,2005-11-15,2015-09-17,,,2,,,3507400,Exchange-Traded Fund,NYSE ARCA,USD
56486,KIE,"SPDR S&P INSURE",NYSE,1,2005-11-15,2015-09-17,,,2,,,56200,Exchange-Traded Fund,NYSE ARCA,USD
56487,KCE,"SPDR S&P CPMKTS",NYSE,1,2005-11-15,2015-09-17,,,2,,,9300,Exchange-Traded Fund,NYSE ARCA,USD
56488,SDY,"SPDR S&P DIVDEND",NYSE,1,2005-11-15,2015-09-17,,,2,,,734900,Exchange-Traded Fund,NYSE ARCA,USD
56502,XBI,"SPDR S&P BIOTECH",AMEX,1,2006-02-06,2015-09-17,,,2,,,5108200,Exchange-Traded Fund,NYSE ARCA,USD
56503,XHB,"SPDR S&P HM BLDR",AMEX,1,2006-02-06,2015-09-17,,,2,,,4998500,Exchange-Traded Fund,NYSE ARCA,USD
56504,XSD,"SPDR S&P SEMICND",AMEX,1,2006-02-06,2015-09-17,,,2,,,41500,Exchange-Traded Fund,NYSE ARCA,USD
56505,DBC,"PS DB COMMODITY IDX TRK",NYSE,1,2006-02-06,2015-09-17,,,2,,,1326700,Exchange-Traded Fund,NYSE ARCA,USD
56516,RPG,"Guggenheim S&P 500 Pure Growth ETF",NYSE,1,2006-03-07,2015-09-17,,,2,,,504500,Exchange-Traded Fund,NYSE ARCA,USD
56517,RFV,"Guggenheim S&P Midcap 400 Pure Value ETF",NYSE,1,2006-03-07,2015-09-17,,,2,,,4000,Exchange-Traded Fund,NYSE ARCA,USD
56518,RFG,"Guggenheim S&P Midcap 400 Pure Grwth ETF",NYSE,1,2006-03-07,2015-09-17,,,2,,,25800,Exchange-Traded Fund,NYSE ARCA,USD
56519,RZV,"Guggenheim S&P Smallcap 600 Pure Val ETF",NYSE,1,2006-03-07,2015-09-17,,,2,,,5300,Exchange-Traded Fund,NYSE ARCA,USD
56520,RZG,"Guggenheim S&P Smallcap 600 Pr Grwth ETF",NYSE,1,2006-03-07,2015-09-17,,,2,,,44700,Exchange-Traded Fund,NYSE ARCA,USD
56522,FDL,"FTETF MORNINGSTAR DV",NYSE,1,2006-03-15,2015-09-17,,,2,,,224600,Exchange-Traded Fund,NYSE ARCA,USD
56528,USO,"US OIL FUND ETF",NYSE,1,2006-04-10,2015-09-17,,,2,,,28193900,Exchange-Traded Fund,NYSE ARCA,USD
56530,RPV,"Guggenheim S&P 500 Pure Value ETF",NYSE,1,2006-03-07,2015-09-17,,,2,,,193500,Exchange-Traded Fund,NYSE ARCA,USD
56534,SLV,"ISHARES SILVER TRUST",AMEX,1,2006-04-28,2015-09-17,,,2,,,8655900,Exchange-Traded Fund,NYSE ARCA,USD
56538,VIG,"VANGUARD DVND ETF",AMEX,1,2006-05-02,2015-09-17,,,2,,,692500,Exchange-Traded Fund,NYSE ARCA,USD
56540,IHF,"ISHARES DOW JONES U.S. HEALTH",NYSE,1,2006-05-05,2015-09-17,,,2,,,50200,Exchange-Traded Fund,NYSE ARCA,USD
56541,ITA,"ISHARES DOW JONES U.S. AEROSPACE",NYSE,1,2006-05-05,2015-09-17,,,2,,,62600,Exchange-Traded Fund,NYSE ARCA,USD
56542,ITB,"ISHARES DOW JONES U.S. HOME CO",NYSE,1,2006-05-05,2015-09-17,,,2,,,4532300,Exchange-Traded Fund,NYSE ARCA,USD
56543,IHI,"ISHARES DOW JONES U.S. MEDICAL",NYSE,1,2006-05-05,2015-09-17,,,2,,,1055300,Exchange-Traded Fund,NYSE ARCA,USD
56544,IEO,"ISHARES DOW JONES U.S. OIL & GAS",NYSE,1,2006-05-05,2015-09-17,,,2,,,280600,Exchange-Traded Fund,NYSE ARCA,USD
56545,IEZ,"ISHARES DOW JONES U.S. OIL EQU",NYSE,1,2006-05-05,2015-09-17,,,2,,,368000,Exchange-Traded Fund,NYSE ARCA,USD
56546,IAT,"ISHARES DOW JONES U.S. REGIONAL",NYSE,1,2006-05-05,2015-09-17,,,2,,,369700,Exchange-Traded Fund,NYSE ARCA,USD
56547,IHE,"ISHARES DOW JONES U.S. PHARMAC",NYSE,1,2006-05-05,2015-09-17,,,2,,,35000,Exchange-Traded Fund,NYSE ARCA,USD
56548,IAK,"ISHARES DOW JONES U.S. INSURANCE",NYSE,1,2006-05-05,2015-09-17,,,2,,,29700,Exchange-Traded Fund,NYSE ARCA,USD
56549,IAI,"ISHARES DOW JONES U.S. BROKER",NYSE,1,2006-05-05,2015-09-17,,,2,,,314800,Exchange-Traded Fund,NYSE ARCA,USD
56551,GDX,"MKT VECT GOLD MNRS",NYSE,1,2006-05-22,2015-09-17,,,2,,,77721900,Exchange-Traded Fund,NYSE ARCA,USD
56552,SLX,"Market Vectors Steel Index Fd",NYSE,1,2006-10-17,2015-09-17,,,2,,,16500,Exchange-Traded Fund,NYSE ARCA,USD
56555,FPX,"First Trust IPOX 100 Index Fund",NYSE,1,2006-05-24,2015-09-17,,,2,,,82800,Exchange-Traded Fund,NYSE ARCA,USD
56565,SSO,"ULTRA S&P500 PROSHRS",NYSE,1,2006-06-21,2015-09-17,,,2,,,7564500,Exchange-Traded Fund,NYSE ARCA,USD
56566,SH,"SHRT S&P500 PROSHRS",NYSE,1,2006-06-21,2015-09-17,,,2,,,9699300,Exchange-Traded Fund,NYSE ARCA,USD
56567,MVV,"ULTRA MC400 PROSHRS",NYSE,1,2006-06-21,2015-09-17,,,2,,,88800,Exchange-Traded Fund,NYSE ARCA,USD
56568,DOG,"SHRT DOW30 PROSHARES",NYSE,1,2006-06-21,2015-09-17,,,2,,,1862000,Exchange-Traded Fund,NYSE ARCA,USD
56569,MYY,"SHRT MC400 PROSHARES",NYSE,1,2006-06-21,2015-09-17,,,2,,,83100,Exchange-Traded Fund,NYSE ARCA,USD
56570,DDM,"ULTRA DOW30 PROSHRS",NYSE,1,2006-06-21,2015-09-17,,,2,,,1196300,Exchange-Traded Fund,NYSE ARCA,USD
56571,PSQ,"SHORT QQQ PROSHARES",NYSE,1,2006-06-21,2015-09-17,,,2,,,549100,Exchange-Traded Fund,NYSE ARCA,USD
56572,XME,"SPDR S&P MTL&MNG",AMEX,1,2006-06-22,2015-09-17,,,2,,,4836400,Exchange-Traded Fund,NYSE ARCA,USD
56573,XES,"SPDR S&P O&G EQU",AMEX,1,2006-06-22,2015-09-17,,,2,,,560900,Exchange-Traded Fund,NYSE ARCA,USD
56574,XOP,"SPDR S&P O&G EXP",AMEX,1,2006-06-22,2015-09-17,,,2,,,12090500,Exchange-Traded Fund,NYSE ARCA,USD
56575,XPH,"SPDR S&P PHARMA",AMEX,1,2006-06-22,2015-09-17,,,2,,,181400,Exchange-Traded Fund,NYSE ARCA,USD
56576,XRT,"SPDR S&P RETAIL",AMEX,1,2006-06-22,2015-09-17,,,2,,,3050900,Exchange-Traded Fund,NYSE ARCA,USD
56577,KRE,"SPDR S&P RGL BK",NYSE,1,2006-06-22,2015-09-17,,,2,,,10080300,Exchange-Traded Fund,NYSE ARCA,USD
56578,FBT,"First Tr Amex Biotech Inx Fd",NYSE,1,2006-06-23,2015-09-17,,,2,,,230500,Exchange-Traded Fund,NYSE ARCA,USD
56579,FDN,"First Tr DJ Internet Inx Fd",NYSE,1,2006-06-23,2015-09-17,,,2,,,647800,Exchange-Traded Fund,NYSE ARCA,USD
56584,DXD,"Proshares Dow 30",NYSE,1,2006-07-13,2015-09-17,,,2,,,2735200,Exchange-Traded Fund,NYSE ARCA,USD
56585,QID,"Proshares Ultrashort QQQ",NYSE,1,2006-07-13,2015-09-17,,,2,,,6780700,Exchange-Traded Fund,NYSE ARCA,USD
56586,SDS,"Proshares S&P 500",NYSE,1,2006-07-13,2015-09-17,,,2,,,23125100,Exchange-Traded Fund,NYSE ARCA,USD
56587,MZZ,"Proshares Ultrashort Midcap400",NYSE,1,2006-07-13,2015-09-17,,,2,,,10300,Exchange-Traded Fund,NYSE ARCA,USD
56594,VOT,"Vanguard Mid-Cap Growth",AMEX,1,2006-08-25,2015-09-17,,,2,,,120900,Exchange-Traded Fund,NYSE ARCA,USD
56595,VOE,"Vanguard Mid-Cap Value",AMEX,1,2006-08-25,2015-09-17,,,2,,,200800,Exchange-Traded Fund,NYSE ARCA,USD
56597,FTCS,"1ST TR DB STR VLU FD",OTC,1,2006-07-11,2015-09-17,,,2,,,17000,Exchange-Traded Fund,Nasdaq Global Market,USD
56600,EEB,"Guggenheim BRIC ETF",NYSE,1,2006-09-21,2015-09-17,,,2,,,3400,Exchange-Traded Fund,NYSE ARCA,USD
56601,WMCR,"Wilshire Micro-Cap ETF",AMEX,1,2006-09-21,2015-09-17,,,2,,,4200,Exchange-Traded Fund,NYSE ARCA,USD
56602,XRO,"Guggenheim Sector Rotation ETF",AMEX,0,2006-09-21,2012-03-23,,,2,,,,Exchange-Traded Fund,,USD
56603,CVY,"Guggenheim Multi-Asset Income ETF",AMEX,1,2006-09-21,2015-09-17,,,2,,,70400,Exchange-Traded Fund,NYSE ARCA,USD
56605,NFO,"Guggenheim Insider Sentiment ETF",NYSE,1,2006-09-21,2015-09-17,,,2,,,1400,Exchange-Traded Fund,NYSE ARCA,USD
56608,PEZ,"Pwrshr Dwa Cn Cy",NYSE,1,2006-10-12,2015-09-17,,,2,,,37600,Exchange-Traded Fund,NYSE ARCA,USD
56609,PYZ,"Pwrsh Dwa Bc Mtl",NYSE,1,2006-10-12,2015-09-17,,,2,,,1700,Exchange-Traded Fund,NYSE ARCA,USD
56610,PSL,"Pwrsh Dwa Cn Stp",NYSE,1,2006-10-12,2015-09-17,,,2,,,156300,Exchange-Traded Fund,NYSE ARCA,USD
56611,PXI,"Pwrshr Dwa Enrg",NYSE,1,2006-10-12,2015-09-17,,,2,,,22600,Exchange-Traded Fund,NYSE ARCA,USD
56612,PFI,"Powershr Dwa Fnl",NYSE,1,2006-10-12,2015-09-17,,,2,,,9600,Exchange-Traded Fund,NYSE ARCA,USD
56613,PTH,"Pwrshr Dwa Hltcr",NYSE,1,2006-10-12,2015-09-17,,,2,,,66100,Exchange-Traded Fund,NYSE ARCA,USD
56614,PRN,"Pwrshr Dwa Indtr",NYSE,1,2006-10-12,2015-09-17,,,2,,,35800,Exchange-Traded Fund,NYSE ARCA,USD
56615,PTF,"Pwrshr Dwa Tech",NYSE,1,2006-10-12,2015-09-17,,,2,,,27800,Exchange-Traded Fund,NYSE ARCA,USD
56620,PZD,"Powershares Cleantech Portfolio",NYSE,1,2006-10-24,2015-09-17,,,2,,,0,Exchange-Traded Fund,NYSE ARCA,USD
56621,PSP,"Powershares Listed Private Equity Prtfl",NYSE,1,2006-10-24,2015-09-17,,,2,,,73800,Exchange-Traded Fund,NYSE ARCA,USD
56622,PUW,"Powershares Wilderhill Prog Energy",NYSE,1,2006-10-24,2015-09-17,,,2,,,1800,Exchange-Traded Fund,NYSE ARCA,USD
56629,RCD,"Guggenheim S&P500 Eql Wght Cnsmr Dscrtnr",AMEX,1,2006-11-07,2015-09-17,,,2,,,16800,Exchange-Traded Fund,NYSE ARCA,USD
56630,RHS,"Guggenheim S&P 500 Eql Wght Cnsmr Stpls",NYSE,1,2006-11-07,2015-09-17,,,2,,,246200,Exchange-Traded Fund,NYSE ARCA,USD
56631,RYE,"Guggenheim S&P 500 Equal Weght Enrgy ETF",NYSE,1,2006-11-07,2015-09-17,,,2,,,16900,Exchange-Traded Fund,NYSE ARCA,USD
56632,RYF,"Guggenheim S&P 500 Equal Wght Fincls ETF",NYSE,1,2006-11-07,2015-09-17,,,2,,,27500,Exchange-Traded Fund,NYSE ARCA,USD
56633,RYH,"Guggenheim S&P 500 Equal Wght Hlthcr ETF",NYSE,1,2006-11-07,2015-09-17,,,2,,,77400,Exchange-Traded Fund,NYSE ARCA,USD
56634,RGI,"Guggenheim S&P 500 Eql Wght Indstrls ETF",AMEX,1,2006-11-07,2015-09-17,,,2,,,3000,Exchange-Traded Fund,NYSE ARCA,USD
56635,RYT,"Guggenheim S&P 500 Equl Wght Tchnlgy ETF",NYSE,1,2006-11-07,2015-09-17,,,2,,,136700,Exchange-Traded Fund,NYSE ARCA,USD
56636,RYU,"Guggenheim S&P 500 Equal Wght Utlts ETF",NYSE,1,2006-11-07,2015-09-17,,,2,,,9000,Exchange-Traded Fund,NYSE ARCA,USD
56637,RTM,"Guggenheim S&P 500 Equal Weght Mtrls ETF",NYSE,1,2006-11-07,2015-09-17,,,2,,,2000,Exchange-Traded Fund,NYSE ARCA,USD
56638,VYM,"Vanguard High Dividend Yield",AMEX,1,2006-11-16,2015-09-17,,,2,,,906800,Exchange-Traded Fund,NYSE ARCA,USD
56639,DSI,"Ishmsci Kld 400 Sc",AMEX,1,2006-11-17,2015-09-17,,,2,,,41100,Exchange-Traded Fund,NYSE ARCA,USD
56644,PKW,"Powershares Buyback Achievers",NYSE,1,2006-12-20,2015-09-17,,,2,,,165300,Exchange-Traded Fund,NYSE ARCA,USD
56651,DBO,"Powershares DB Oil Fund",NYSE,1,2007-01-05,2015-09-17,,,2,,,92000,Exchange-Traded Fund,NYSE ARCA,USD
56652,DBE,"Powershares DB Energy Fund",NYSE,1,2007-01-05,2015-09-17,,,2,,,5200,Exchange-Traded Fund,NYSE ARCA,USD
56653,DBP,"Powershares DB Precious Metals Fund",NYSE,1,2007-01-05,2015-09-17,,,2,,,5900,Exchange-Traded Fund,NYSE ARCA,USD
56654,DGL,"Powershares DB Gold Fund",NYSE,1,2007-01-05,2015-09-17,,,2,,,12800,Exchange-Traded Fund,NYSE ARCA,USD
56655,DBS,"Powershares DB Silver Fund",NYSE,1,2007-01-05,2015-09-17,,,2,,,4000,Exchange-Traded Fund,NYSE ARCA,USD
56656,DBB,"Powershares DB Base Metals Fund",NYSE,1,2007-01-05,2015-09-17,,,2,,,54400,Exchange-Traded Fund,NYSE ARCA,USD
56657,DBA,"Powershares DB Agriculture Fund",NYSE,1,2007-01-05,2015-09-17,,,2,,,158600,Exchange-Traded Fund,NYSE ARCA,USD
56659,CWI,"SPDR MSCI ACWI",AMEX,1,2007-01-17,2015-09-17,,,2,,,60700,Exchange-Traded Fund,NYSE ARCA,USD
56662,EQWL,"Pwsh Rus200eq Wg",NYSE,1,2006-12-01,2015-09-17,,,2,,,300,Exchange-Traded Fund,NYSE ARCA,USD
56663,PGF,"POWERSHARES Exchange",NYSE,1,2006-12-01,2015-09-17,,,2,,,465200,Exchange-Traded Fund,NYSE ARCA,USD
56664,EQWM,"Pwsh Mdcp Eq Wgh",NYSE,1,2006-12-01,2015-09-17,,,2,,,0,Exchange-Traded Fund,NYSE ARCA,USD
56665,EQWS,"Pwsh Rs2000eq Wg",NYSE,1,2006-12-01,2015-09-17,,,2,,,0,Exchange-Traded Fund,NYSE ARCA,USD
56667,UWM,"Ultra Russell2000 Proshares",AMEX,1,2007-01-25,2015-09-17,,,2,,,271500,Exchange-Traded Fund,NYSE ARCA,USD
56668,SAA,"Ultra Smallcap600 Proshares",NYSE,1,2007-01-25,2015-09-17,,,2,,,2800,Exchange-Traded Fund,NYSE ARCA,USD
56669,RWM,"Short Russell2000 Proshares",NYSE,1,2007-01-25,2015-09-17,,,2,,,1003200,Exchange-Traded Fund,NYSE ARCA,USD
56670,SBB,"Short Smallcap600 Proshares",NYSE,1,2007-01-25,2015-09-17,,,2,,,1300,Exchange-Traded Fund,NYSE ARCA,USD
56671,TWM,"Proshares Ultrashort Russell2000",AMEX,1,2007-01-25,2015-09-17,,,2,,,2339100,Exchange-Traded Fund,NYSE ARCA,USD
56672,SDD,"Proshares Ultrashort Smallcap600",NYSE,1,2007-01-25,2015-09-17,,,2,,,1800,Exchange-Traded Fund,NYSE ARCA,USD
56679,GII,"SPDR FTSE/Macquarie Global Infra 100",NYSE,1,2007-01-31,2015-09-17,,,2,,,1800,Exchange-Traded Fund,NYSE ARCA,USD
56681,UGE,"Ultra Consumer Goods Proshares",AMEX,1,2007-02-01,2015-09-17,,,2,,,600,Exchange-Traded Fund,NYSE ARCA,USD
56682,UYG,"Ultra Financials Proshares",AMEX,1,2007-02-01,2015-09-17,,,2,,,102900,Exchange-Traded Fund,NYSE ARCA,USD
56683,RXL,"Ultra Health Care Proshares",NYSE,1,2007-02-01,2015-09-17,,,2,,,33800,Exchange-Traded Fund,NYSE ARCA,USD
56684,DIG,"Ultra Oil & Gas Proshares",NYSE,1,2007-02-01,2015-09-17,,,2,,,287600,Exchange-Traded Fund,NYSE ARCA,USD
56685,USD,"Ultra Semiconductors Proshares",AMEX,1,2007-02-01,2015-09-17,,,2,,,3800,Exchange-Traded Fund,NYSE ARCA,USD
56686,ROM,"Ultra Technology Proshares",NYSE,1,2007-02-01,2015-09-17,,,2,,,25200,Exchange-Traded Fund,NYSE ARCA,USD
56687,UPW,"Ultra Utilities Proshares",AMEX,1,2007-02-01,2015-09-17,,,2,,,10800,Exchange-Traded Fund,NYSE ARCA,USD
56688,SZK,"Ultrashort Consumer Goods Proshares",NYSE,1,2007-02-01,2015-09-17,,,2,,,500,Exchange-Traded Fund,NYSE ARCA,USD
56689,SKF,"Proshares Ultrashort Financials",NYSE,1,2007-02-01,2015-09-17,,,2,,,68600,Exchange-Traded Fund,NYSE ARCA,USD
56690,RXD,"Ultrashort Health Care Proshares",NYSE,1,2007-02-01,2015-09-17,,,2,,,400,Exchange-Traded Fund,NYSE ARCA,USD
56691,DUG,"Ultrashort Oil & Gas Proshares",NYSE,1,2007-02-01,2015-09-17,,,2,,,164600,Exchange-Traded Fund,NYSE ARCA,USD
56692,SIJ,"Proshares Ultrashort Industrials",NYSE,1,2007-02-01,2015-09-17,,,2,,,4700,Exchange-Traded Fund,NYSE ARCA,USD
56693,SRS,"Ultrashort Real Estate Proshares",NYSE,1,2007-02-01,2015-09-17,,,2,,,126700,Exchange-Traded Fund,NYSE ARCA,USD
56694,SSG,"Proshares Ultrashort Semiconductors",NYSE,1,2007-02-01,2015-09-17,,,2,,,1400,Exchange-Traded Fund,NYSE ARCA,USD
56695,UCC,"Ultra Consumer Services Proshares",AMEX,1,2007-02-02,2015-09-17,,,2,,,1700,Exchange-Traded Fund,NYSE ARCA,USD
56696,URE,"Ultra Real Estate Proshares",AMEX,1,2007-02-02,2015-09-17,,,2,,,403900,Exchange-Traded Fund,NYSE ARCA,USD
56697,REW,"Proshares Ultrashort Technology",NYSE,1,2007-02-02,2015-09-17,,,2,,,4900,Exchange-Traded Fund,NYSE ARCA,USD
56698,SCC,"Ultrashort Consumer Services Proshares",NYSE,1,2007-02-02,2015-09-17,,,2,,,300,Exchange-Traded Fund,NYSE ARCA,USD
56699,SMN,"Ultrashort Basic Materials Proshares",NYSE,1,2007-02-02,2015-09-17,,,2,,,12200,Exchange-Traded Fund,NYSE ARCA,USD
56700,UXI,"Ultra Industrials Proshares",AMEX,1,2007-02-02,2015-09-17,,,2,,,1100,Exchange-Traded Fund,NYSE ARCA,USD
56704,UKF,"Ultra Russell1000 Growth Proshares",AMEX,0,2007-02-22,2015-01-08,,,2,,,,Exchange-Traded Fund,,USD
56705,UKW,"Ultra Russell Midcap Growth Proshares",AMEX,0,2007-02-22,2015-01-08,,,2,,,,Exchange-Traded Fund,,USD
56706,UKK,"Ultra Russell2000 Growth Proshares",AMEX,0,2007-02-22,2015-01-08,,,2,,,,Exchange-Traded Fund,,USD
56707,EXT,"Wisdomtree Total Earnings Fund",NYSE,1,2007-02-23,2015-09-17,,,2,,,8800,Exchange-Traded Fund,NYSE ARCA,USD
56708,EPS,"Wisdomtree Earnings 500 Fund",NYSE,1,2007-02-23,2015-09-17,,,2,,,5900,Exchange-Traded Fund,NYSE ARCA,USD
56709,EZM,"Wisdomtree Midcap Earnings Fund",NYSE,1,2007-02-23,2015-09-17,,,2,,,37300,Exchange-Traded Fund,NYSE ARCA,USD
56710,EES,"Wisdomtree Smallcap Earnings Fund",NYSE,1,2007-02-23,2015-09-17,,,2,,,17600,Exchange-Traded Fund,NYSE ARCA,USD
56712,EZY,"Wisdomtree Low P/E Fund",NYSE,1,2007-02-23,2015-09-17,,,2,,,0,Exchange-Traded Fund,NYSE ARCA,USD
56714,UUP,"Powershares DB US Dollar Index Bullish F",AMEX,1,2007-03-01,2015-09-17,,,2,,,2143500,Exchange-Traded Fund,NYSE ARCA,USD
56715,UDN,"Powershares DB US Dollar Index Bearish F",AMEX,1,2007-03-01,2015-09-17,,,2,,,279700,Exchange-Traded Fund,NYSE ARCA,USD
56716,EEN,"Guggenheim EW Euro-Pacific Ldrs ETF",NYSE,0,2007-03-01,2012-03-23,,,2,,,,Exchange-Traded Fund,,USD
56720,PDP,"Pwrsh Dwa Mom",NYSE,1,2007-03-01,2015-09-17,,,2,,,491700,Exchange-Traded Fund,NYSE ARCA,USD
56721,RWX,"SPDR DJ WILSHRE",NYSE,1,2006-12-19,2015-09-17,,,2,,,379600,Exchange-Traded Fund,NYSE ARCA,USD
56722,VEU,"Vanguard FTSE All World Ex US",AMEX,1,2007-03-08,2015-09-17,,,2,,,2239700,Exchange-Traded Fund,NYSE ARCA,USD
56724,SDP,"ULTRASHORT UTILITIES",NYSE,1,2007-03-14,2015-09-17,,,2,,,800,Exchange-Traded Fund,NYSE ARCA,USD
56726,MBB,"Ishares Lehman MBS",AMEX,1,2007-03-16,2015-09-17,,,2,,,400700,Exchange-Traded Fund,NYSE ARCA,USD
56729,GXC,"SPDR S&P CHINA",NYSE,1,2007-03-23,2015-09-17,,,2,,,147800,Exchange-Traded Fund,NYSE ARCA,USD
56730,GML,"SPDR LAT AMER",NYSE,1,2007-03-23,2015-09-17,,,2,,,300,Exchange-Traded Fund,NYSE ARCA,USD
56731,GMM,"SPDR S&P EMG MKT",NYSE,1,2007-03-23,2015-09-17,,,2,,,67400,Exchange-Traded Fund,NYSE ARCA,USD
56732,GMF,"SPDR ASIA PAC",NYSE,1,2007-03-23,2015-09-17,,,2,,,42700,Exchange-Traded Fund,NYSE ARCA,USD
56733,GAF,"SPDR ME&AFRICA",NYSE,1,2007-03-23,2015-09-17,,,2,,,2600,Exchange-Traded Fund,NYSE ARCA,USD
56734,GUR,"SPDR EMRG EURO",NYSE,1,2007-03-23,2015-09-17,,,2,,,10600,Exchange-Traded Fund,NYSE ARCA,USD
